metric,system_a,system_b,n_pairs,mean_a,mean_b,mean_diff,ci_low,ci_high,cohens_dz,t_stat,p_paired_t,p_wilcoxon,p_holm,significant_holm_05,question_budget,condition
contradiction_f1,B7,B6,15,0.6311204412776239,0.6409446071009085,-0.009824165823284596,-0.01713981769442667,-0.0022110154680529772,-0.643731699014213,-2.4931621497078527,0.02580522419716165,0.041259765625,0.5677149323375563,False,0.1,random|0.5|none|0.0|0|post_failure
ece_recalibrated,B7,B6,15,0.0059040246219583675,0.005891959259159474,1.2065362798893235e-05,-0.0018492748247243558,0.0019206646256045875,0.003120193981592606,0.012084459327644776,0.9905287509455573,0.97796630859375,1.0,False,0.1,random|0.5|none|0.0|0|post_failure
accuracy_macro,B3Q,B3,15,0.6312988102080943,0.5633322237971242,0.06796658641097005,0.06641746145514224,0.06958898523355633,21.004559078558554,81.35030750568708,3.917165125714189e-20,6.103515625e-05,1.2926644914856824e-18,True,0.1,random|0.5|none|0.0|0|post_failure
acc_revision_sensitive,B3Q,B3,15,0.24971117555886016,0.08435067674561655,0.1653604988132436,0.16150727562795167,0.1693493333725726,20.340151217447115,78.7770669245132,6.137675352468884e-20,6.103515625e-05,1.2275350704937767e-18,True,0.1,random|0.5|none|0.0|0|post_failure
knowledge_survival,B3Q,B3,15,0.8410633333333333,0.8216833333333334,0.019380000000000012,0.018283249999999997,0.02049341666666668,8.630153409352019,33.42444042963553,9.36765143117031e-15,6.103515625e-05,2.810295429351093e-13,True,0.1,random|0.5|none|0.0|0|post_failure
contradiction_f1,B3Q,B3,15,0.4473595794848242,0.4564412682571348,-0.009081688772310728,-0.017465799527237803,-0.0004872743987971265,-0.5238370762667244,-2.0288122725070075,0.061940054636572706,0.072998046875,1.0,False,0.1,random|0.5|none|0.0|0|post_failure
ece_recalibrated,B3Q,B3,15,0.005129704482011042,0.006589960543768287,-0.001460256061757246,-0.003378604702234531,0.0006642668176964655,-0.3547113766561948,-1.3737912544997486,0.19110471835995665,0.15142822265625,1.0,False,0.1,random|0.5|none|0.0|0|post_failure
accuracy_macro,B7,B6,15,0.48770573789844057,0.4518455578193294,0.03586018007911118,0.034193872645335265,0.03745081210856611,10.558070589699348,40.891231561987894,5.720536749847273e-16,6.103515625e-05,1.0296966149725091e-14,True,0.1,targeted_whitebox|0.5|none|0.0|0|post_failure
acc_revision_sensitive,B7,B6,15,0.208799293772542,0.12028832174719756,0.08851097202534444,0.0853534879453363,0.09169531787182748,13.52373691700952,52.3772078580683,1.8260937713712046e-17,6.103515625e-05,2.373921902782566e-16,True,0.1,targeted_whitebox|0.5|none|0.0|0|post_failure
knowledge_survival,B7,B6,15,0.6898533333333334,0.6788500000000002,0.011003333333333329,0.009519999999999989,0.012316666666666672,3.7356611644197573,14.468153476871528,8.1976128685375e-10,6.103515625e-05,1.2296419302806251e-08,True,0.1,targeted_whitebox|0.5|none|0.0|0|post_failure
