n_agents,regime,severity,corruption_type,corruption_level,partition_parts,phase,metric,system,baseline,mean_system,mean_baseline,mean_diff,ci_low,ci_high,cohens_dz,p_paired_t,n_pairs
10000,targeted_whitebox,0.7,none,0.0,0,post_failure,iss,B7,B2,0.3383890191713969,0.9698185543219249,-0.6314295351505279,-0.632404380813241,-0.6304805950075388,-231.38566496434822,2.4414261552332227e-70,30
10000,targeted_whitebox,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.4892216666666666,0.4985483333333334,-0.009326666666666658,-0.010513374999999995,-0.008123291666666655,-2.702027077312523,4.749623813703269e-15,30
10000,targeted_whitebox,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.3711054201531336,0.3922099203240759,-0.021104500170942245,-0.022946684961584633,-0.019286920483481126,-4.043498840456407,1.0173482476314968e-19,30
10000,targeted_whitebox,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.15052833333333335,0.7903483333333333,-0.63982,-0.6409800000000001,-0.6387132916666667,-204.3999040778662,8.900813854775425e-69,30
10000,targeted_whitebox,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.08575273834210677,0.5280995481734349,-0.44234680983132807,-0.4436551840813084,-0.441085967141334,-121.52732333905398,3.144616948049425e-62,30
10000,targeted_whitebox,0.9,none,0.0,0,post_failure,iss,B6,B2,0.10182113821307819,0.8134787042935689,-0.7116575660804908,-0.712530891901503,-0.7107628964198132,-284.75854881681676,5.937609780950767e-73,30
10000,targeted_whitebox,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.15052833333333335,0.41679666666666676,-0.26626833333333333,-0.268898375,-0.26358495833333334,-35.38304937086496,1.0807980756491906e-46,30
10000,targeted_whitebox,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.08575273834210677,0.2453183761909529,-0.15956563784884611,-0.161336083000619,-0.15779377985283774,-31.71812277903103,2.5688635450067382e-45,30
10000,targeted_whitebox,0.9,none,0.0,0,post_failure,iss,B6,B4,0.10182113821307819,0.24998003045717876,-0.14815889224410056,-0.15033805487677454,-0.14591919044653576,-23.51287085309709,1.4962365792191305e-41,30
10000,targeted_whitebox,0.9,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.159675,0.7903483333333333,-0.6306733333333333,-0.6320049999999998,-0.6294516666666666,-173.51491459750238,1.0293130645014223e-66,30
10000,targeted_whitebox,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.11060227453260581,0.5280995481734349,-0.417497273640829,-0.4189864297476085,-0.41609429870238085,-101.43094686322144,5.942841986054936e-60,30
10000,targeted_whitebox,0.9,none,0.0,0,post_failure,iss,B7,B2,0.10153940121332804,0.8134787042935689,-0.7119393030802409,-0.7128997332106034,-0.7109811238385737,-265.1231353535514,4.71460885112074e-72,30
10000,targeted_whitebox,0.9,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.159675,0.16252500000000003,-0.0028500000000000014,-0.003665041666666669,-0.0020482916666666674,-1.2379810283597303,1.918559615026879e-07,30
10000,targeted_whitebox,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.11060227453260581,0.11626487861496891,-0.005662604082363132,-0.006473534134064563,-0.004845745299356312,-2.457728772868667,5.2872132873099576e-14,30
10000,targeted_world,0.1,none,0.0,0,post_failure,iss,B6,B2,0.8958181778589884,1.0,-0.10418182214101156,-0.10474177579085032,-0.10359070251385372,-64.30407333633809,3.259643660344501e-54,30
10000,targeted_world,0.1,none,0.0,0,post_failure,iss,B6,B4,0.8958181778589884,0.9807492772738139,-0.08493109941482543,-0.08635068004329999,-0.08349266787370047,-20.89540641749531,4.555744500719043e-40,30
10000,targeted_world,0.1,none,0.0,0,post_failure,iss,B7,B2,0.895831302801768,1.0,-0.10416869719823202,-0.10465270126859347,-0.10366118987401327,-73.49333590499229,6.779992762073819e-56,30
10000,targeted_world,0.1,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9441283333333332,0.96255,-0.018421666666666673,-0.019053375000000025,-0.01779333333333336,-10.178170813961746,4.72591563108859e-31,30
10000,targeted_world,0.1,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.83849918180279,0.8896745831086806,-0.05117540130589059,-0.05268973017275536,-0.04968081201709899,-11.739366885382086,7.784265233491905e-33,30
10000,targeted_world,0.3,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8688483333333333,0.876295,-0.007446666666666657,-0.008079999999999999,-0.006841666666666657,-4.273509997774006,2.2203336497337943e-20,30
10000,targeted_world,0.3,none,0.0,0,post_failure,iss,B6,B2,0.8096747199694315,1.0,-0.19032528003056845,-0.19118955299258233,-0.18943204695979754,-76.02623203635372,2.538347076330346e-56,30
10000,targeted_world,0.3,none,0.0,0,post_failure,iss,B6,B4,0.8096747199694315,0.9224686443805694,-0.1127939244111379,-0.11546767969926199,-0.1102152581512928,-15.120309587126943,5.254578165215463e-36,30
10000,targeted_world,0.3,none,0.0,0,post_failure,iss,B7,B2,0.8099703788757324,1.0,-0.19002962112426758,-0.19085990866025287,-0.1891885809103648,-80.32152764939123,5.157874635442648e-57,30
10000,targeted_world,0.3,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9348916666666667,0.9528933333333334,-0.018001666666666652,-0.018678374999999997,-0.017341666666666648,-9.274409139287924,6.82499557308315e-30,30
10000,targeted_world,0.3,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8247363171258528,0.8740104372722646,-0.04927412014641167,-0.05110415162849311,-0.047460432849496484,-9.396072697339996,4.695715842218239e-30,30
10000,targeted_world,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8217400000000001,0.8764333333333333,-0.054693333333333344,-0.055600000000000004,-0.05382833333333335,-21.70829743823313,1.5096473890924578e-40,30
10000,targeted_world,0.5,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.5744259946415285,0.6052773686191737,-0.030851373977645296,-0.03228119288992824,-0.029470968344591633,-7.7786294520751,1.0488873444633816e-27,30
10000,targeted_world,0.5,none,0.0,0,post_failure,iss,B6,B2,0.6865297436714173,0.9999883095423381,-0.3134585658709208,-0.3145717943708102,-0.3123343342542648,-98.36922648432646,1.4453847339512153e-59,30
10000,targeted_world,0.5,none,0.0,0,post_failure,iss,B6,B4,0.6865297436714173,0.8241952975591024,-0.13766555388768514,-0.14145101914803185,-0.13410730451345446,-13.193661744029065,2.6863768085047452e-34,30
10000,targeted_world,0.5,none,0.0,0,post_failure,iss,B7,B2,0.6860770444075267,0.9999883095423381,-0.3139112651348114,-0.3149862840771675,-0.3127647457023462,-100.65391195649755,7.427456554947491e-60,30
10000,targeted_world,0.5,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.8819783333333333,0.8981616666666666,-0.01618333333333334,-0.017178375000000006,-0.015203333333333353,-5.737874237119237,5.9343208039586056e-24,30
10000,targeted_world,0.5,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.7619939034568949,0.8053305898555644,-0.04333668639866948,-0.04522129657219457,-0.04146774778285327,-8.072804656708545,3.63136849644213e-28,30
10000,targeted_world,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.66604,0.8760216666666666,-0.20998166666666668,-0.21132337500000006,-0.20853995833333336,-52.83455420864053,9.70012454985415e-52,30
10000,targeted_world,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.44170817026451153,0.6050029923261443,-0.16329482206163276,-0.16487468483338918,-0.16171257290623706,-36.36817606494102,4.876791935237756e-47,30
10000,targeted_world,0.7,none,0.0,0,post_failure,iss,B6,B2,0.4979327470064163,0.9982146044572194,-0.5002818574508031,-0.5014734689642986,-0.4990125893304745,-142.64483911897602,3.018528685962587e-64,30
10000,targeted_world,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.66604,0.7446633333333333,-0.07862333333333332,-0.08134170833333336,-0.07593320833333335,-10.261862562048504,3.7347709344227356e-31,30
10000,targeted_world,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.44170817026451153,0.48593266920650685,-0.044224498941995226,-0.04648261002819282,-0.04193143531191164,-6.872522620169042,3.5782646244086557e-26,30
10000,targeted_world,0.7,none,0.0,0,post_failure,iss,B6,B4,0.4979327470064163,0.6608028988043467,-0.1628701517979304,-0.16745659867922466,-0.15836829575399558,-12.710146729159373,7.884729709657397e-34,30
10000,targeted_world,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.7140133333333334,0.8760216666666666,-0.16200833333333334,-0.1633883333333333,-0.16060662500000003,-41.022569480451196,1.487127288505299e-48,30
10000,targeted_world,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.583570529376187,0.6050029923261443,-0.021432462949957442,-0.023576600518059956,-0.019262004084750175,-3.516242076428573,4.55444794987191e-18,30
10000,targeted_world,0.7,none,0.0,0,post_failure,iss,B7,B2,0.4982440074284871,0.9982146044572194,-0.4999705970287323,-0.5011584596087535,-0.4988118038823207,-149.10499936024246,8.355486495751147e-65,30
10000,targeted_world,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.7140133333333334,0.7273416666666666,-0.013328333333333341,-0.014928375000000008,-0.01171162500000001,-2.8975619464661184,7.769127659322466e-16,30
10000,targeted_world,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.583570529376187,0.6173390400335987,-0.033768510657411814,-0.03581812604152632,-0.03172064377932266,-5.78225065334008,4.775280105756298e-24,30
10000,targeted_world,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.30025999999999997,0.8430583333333334,-0.5427983333333334,-0.5441316666666668,-0.5414599166666667,-142.90013120461046,2.8659986706848735e-64,30
10000,targeted_world,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.17792399981189969,0.5751583495943818,-0.39723434978248223,-0.39871973627853613,-0.3958186363113541,-95.4912323883715,3.4191897448408486e-59,30
10000,targeted_world,0.9,none,0.0,0,post_failure,iss,B6,B2,0.20320293953021368,0.8955747783184052,-0.6923718387881915,-0.6934657872840763,-0.6913033554827174,-224.89019976483826,5.5750505211148465e-70,30
10000,targeted_world,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.30025999999999997,0.5399666666666667,-0.23970666666666668,-0.24289166666666664,-0.23628825,-25.6494925357626,1.2058086465209895e-42,30
10000,targeted_world,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.17792399981189969,0.3340017443468225,-0.1560777445349228,-0.15843690169563376,-0.15357996431522264,-22.87244410948465,3.328094932332622e-41,30
10000,targeted_world,0.9,none,0.0,0,post_failure,iss,B6,B4,0.20320293953021368,0.36098716855049134,-0.15778422902027767,-0.1611859868715207,-0.15422194878260295,-16.01584018463139,9.968859466420117e-37,30
10000,targeted_world,0.9,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.32288500000000003,0.8430583333333334,-0.5201733333333333,-0.521325,-0.5189932916666665,-155.06821838039454,2.6798134402586315e-65,30
10000,targeted_world,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.23742955638154728,0.5751583495943818,-0.33772879321283455,-0.33919938410999034,-0.3362257068901416,-80.32847450345773,5.144956529838578e-57,30
10000,targeted_world,0.9,none,0.0,0,post_failure,iss,B7,B2,0.20370816191037497,0.8955747783184052,-0.6918666164080302,-0.6926380291581155,-0.691147346496582,-326.5757121352364,1.1166648147053562e-74,30
10000,targeted_world,0.9,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.32288500000000003,0.32899500000000004,-0.0061099999999999965,-0.007553374999999993,-0.004649916666666661,-1.4523337257083757,8.98547464788394e-09,30
10000,targeted_world,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.23742955638154728,0.25180388814539023,-0.01437433176384297,-0.01594888709591316,-0.01278054010704353,-3.2251022037223906,4.614487416137986e-17,30
100000,correlated_org,0.3,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8689215000000001,0.8763384999999999,-0.007417000000000007,-0.007668012500000008,-0.007149975000000012,-17.162882218092346,1.2306616378719296e-12,10
100000,correlated_org,0.3,none,0.0,0,post_failure,iss,B6,B2,0.8097482264041901,1.0,-0.19025177359580994,-0.19060436397790909,-0.1898575219511986,-299.5428300414447,8.293209812023902e-24,10
100000,correlated_org,0.3,none,0.0,0,post_failure,iss,B6,B4,0.8097482264041901,0.8712400078773499,-0.06149178147315979,-0.06300679445266724,-0.060023994296789174,-24.474995455923246,5.078084265075181e-14,10
100000,correlated_org,0.3,none,0.0,0,post_failure,iss,B7,B2,0.8098047196865081,1.0,-0.1901952803134918,-0.19049476057291032,-0.18994342178106308,-404.66341203030294,5.533700050960132e-25,10
100000,correlated_org,0.3,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9345770000000002,0.9530214999999999,-0.018444499999999975,-0.018848012499999976,-0.01805648750000002,-26.906700317058714,2.1673026634951014e-14,10
100000,correlated_org,0.3,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8242057044108394,0.8742552708443293,-0.0500495664334899,-0.05088224995974344,-0.04910619482372063,-32.88431715059435,3.568562625710224e-15,10
100000,correlated_org,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8210515,0.876379,-0.05532750000000001,-0.05573951250000003,-0.05487498749999999,-74.1568998231735,2.372553415183492e-18,10
100000,correlated_org,0.5,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.5741069128878902,0.6050956617266343,-0.03098874883874414,-0.031696946508319834,-0.030309061078972164,-26.12232184490769,2.8276333544754052e-14,10
100000,correlated_org,0.5,none,0.0,0,post_failure,iss,B6,B2,0.6860573470592499,0.9999913513660431,-0.3139340043067932,-0.3144237692654133,-0.3134411802887917,-374.7177009238449,1.105405355817978e-24,10
100000,correlated_org,0.5,none,0.0,0,post_failure,iss,B6,B4,0.6860573470592499,0.7399519920349121,-0.05389464497566223,-0.056577170789241786,-0.05120525658130646,-11.868419033992529,3.357522220723849e-11,10
100000,correlated_org,0.5,none,0.0,0,post_failure,iss,B7,B2,0.6861715853214264,0.9999913513660431,-0.3138197660446167,-0.31426690027117726,-0.3133533835411072,-408.85240848637125,5.043850685884491e-25,10
100000,correlated_org,0.5,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.881483,0.8987174999999998,-0.017234499999999976,-0.017693524999999963,-0.01680349999999997,-22.703690829652814,9.97477794711113e-14,10
100000,correlated_org,0.5,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.7611763619391159,0.8060150070361083,-0.044838645096992515,-0.04554644653405105,-0.04414190284583566,-37.82534730174645,1.0132282118598189e-15,10
100000,correlated_org,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.6656694999999999,0.8758665000000001,-0.21019699999999997,-0.21075551249999996,-0.209612975,-219.42581289852077,1.36536315152885e-22,10
100000,correlated_org,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.44083982258121884,0.6047928166686505,-0.16395299408743166,-0.16456840228592107,-0.16335692782131137,-157.0410715096422,2.771320454988975e-21,10
100000,correlated_org,0.7,none,0.0,0,post_failure,iss,B6,B2,0.4982543170452118,0.9982322931289673,-0.4999779760837555,-0.5004314763098955,-0.4994925854355097,-629.8606523510816,1.0319686235643015e-26,10
100000,correlated_org,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.6656694999999999,0.686427,-0.020757500000000005,-0.022280512500000026,-0.019319987499999983,-8.29649717285426,8.198529139995146e-10,10
100000,correlated_org,0.7,none,0.0,0,post_failure,iss,B6,B4,0.4982543170452118,0.5544241011142731,-0.05616978406906128,-0.05826244093477726,-0.05407349914312363,-15.816089784880552,2.5621106149132193e-12,10
100000,correlated_org,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.714111,0.8758665000000001,-0.1617555,-0.162229025,-0.16120600000000002,-183.20655768903495,6.923952185723158e-22,10
100000,correlated_org,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.5838079010529902,0.6047928166686505,-0.02098491561566045,-0.021844746950858585,-0.020074272383711622,-13.923826304728003,8.031832468178911e-12,10
100000,correlated_org,0.7,none,0.0,0,post_failure,iss,B7,B2,0.4981998562812805,0.9982322931289673,-0.5000324368476867,-0.5002787283062935,-0.4997670944780111,-1158.5324388057581,4.2824850294588226e-29,10
100000,correlated_org,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.714111,0.7269344999999999,-0.01282350000000002,-0.013482037500000038,-0.012179987500000024,-11.331036465159515,5.081980323930239e-11,10
100000,correlated_org,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.5838079010529902,0.6162769136779263,-0.032469012624936136,-0.03363650485964479,-0.03127489875152447,-16.062089481800857,2.2308235748131505e-12,10
100000,partition,0.0,none,0.0,4,after_reconnect,knowledge_survival,B6,B3,0.676325,0.6782965000000001,-0.0019715000000000036,-0.002610012500000001,-0.0013760000000000217,-1.8847027253034603,0.00021271528321830432,10
100000,partition,0.0,none,0.0,4,after_reconnect,knowledge_survival,B6,B5,0.676325,0.6785285,-0.0022035000000000136,-0.0029460000000000046,-0.0014854875000000073,-1.8142066074408865,0.00028085271013263184,10
100000,partition,0.0,none,0.0,4,after_reconnect,iss,B6,B2,0.9297027051448822,1.0,-0.07029729485511779,-0.07051619097590446,-0.07009916499257088,-196.92391601096975,3.6152923864631465e-22,10
100000,partition,0.0,none,0.0,4,after_reconnect,knowledge_survival,B6,B4,0.676325,0.7595795000000001,-0.08325450000000001,-0.08535303750000003,-0.08070945,-20.811730170999986,2.1797625976279287e-13,10
100000,partition,0.0,none,0.0,4,after_reconnect,accuracy_macro,B6,B4,0.38253499007994873,0.43177389728605425,-0.049238907206105534,-0.05058360080804707,-0.047653387015975365,-19.42578280218727,4.047918355492186e-13,10
100000,partition,0.0,none,0.0,4,after_reconnect,iss,B6,B4,0.9297027051448822,1.0,-0.07029729485511779,-0.07051619097590446,-0.07009916499257088,-196.92391601096975,3.6152923864631465e-22,10
100000,partition,0.0,none,0.0,4,after_reconnect,iss,B7,B2,0.9297027051448822,1.0,-0.07029729485511779,-0.07051619097590446,-0.07009916499257088,-196.92391601096975,3.6152923864631465e-22,10
100000,partition,0.0,none,0.0,4,after_reconnect,knowledge_survival,B7,B3Q,0.8301475,0.882633,-0.052485500000000004,-0.05332152500000001,-0.051581500000000016,-34.52929282012297,2.300599623410593e-15,10
100000,partition,0.0,none,0.0,4,after_reconnect,accuracy_macro,B7,B3Q,0.6955053629128819,0.7925626223958853,-0.09705725948300345,-0.0978900506307095,-0.09612985235797122,-64.45890320476171,8.374132495519382e-18,10
100000,partition,0.0,none,0.0,4,during_partition,knowledge_survival,B6,B2,0.5390604999999999,0.735125,-0.19606450000000003,-0.20632217500000002,-0.1864504375,-11.503117936890286,4.441062497570722e-11,10
100000,partition,0.0,none,0.0,4,during_partition,accuracy_macro,B6,B2,0.29159609853347473,0.4168667615614467,-0.125270663027972,-0.1319809733297721,-0.11897994975332958,-11.203094655052558,5.6251430807383826e-11,10
100000,partition,0.0,none,0.0,4,during_partition,iss,B6,B2,0.48543083369731904,0.986005038022995,-0.500574204325676,-0.5200724651664494,-0.4824219822138548,-15.660403335760474,2.7998593323397474e-12,10
100000,partition,0.0,none,0.0,4,during_partition,knowledge_survival,B6,B4,0.5390604999999999,0.6784924999999999,-0.139432,-0.1471578375,-0.1322748375,-10.979671970195312,6.735212819818153e-11,10
100000,partition,0.0,none,0.0,4,during_partition,accuracy_macro,B6,B4,0.29159609853347473,0.37929099603359967,-0.08769489750012495,-0.09268397181191142,-0.0830177434417927,-10.61947866325686,9.07441691560958e-11,10
100000,partition,0.0,none,0.0,4,during_partition,iss,B6,B4,0.48543083369731904,0.711213332414627,-0.22578249871730804,-0.2310738569498062,-0.22086261048913,-26.240144266241305,2.7155267335120136e-14,10
100000,partition,0.0,none,0.0,4,during_partition,knowledge_survival,B7,B2,0.57876,0.735125,-0.15636500000000003,-0.16757455000000002,-0.14565731249999997,-8.353140146684186,7.717043960458646e-10,10
100000,partition,0.0,none,0.0,4,during_partition,iss,B7,B2,0.48540045917034147,0.986005038022995,-0.5006045788526535,-0.520201415643096,-0.48241410441696647,-15.638852165843605,2.8346596097613736e-12,10
100000,partition,0.0,none,0.0,4,during_partition,knowledge_survival,B7,B3Q,0.57876,0.589421,-0.010660999999999986,-0.011821512499999975,-0.009519499999999992,-5.465395908754758,3.2773667039313243e-08,10
100000,partition,0.0,none,0.0,4,during_partition,accuracy_macro,B7,B3Q,0.4246665107869381,0.45523094082412613,-0.030564430037188034,-0.03255690150272287,-0.02860274889280227,-9.121626974640517,3.5245533230573253e-10,10
100000,random,0.0,none,0.0,0,post_failure,iss,B6,B2,0.9297027051448822,1.0,-0.07029729485511779,-0.07051619097590446,-0.07009916499257088,-196.92391601096975,3.6152923864631465e-22,10
100000,random,0.0,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.87652,0.87684,-0.00031999999999997585,-0.0005534999999999849,-7.849999999997026e-05,-0.792752468633689,0.03348043447161,10
100000,random,0.0,none,0.0,0,post_failure,iss,B6,B4,0.9297027051448822,1.0,-0.07029729485511779,-0.07051619097590446,-0.07009916499257088,-196.92391601096975,3.6152923864631465e-22,10
100000,random,0.0,none,0.0,0,post_failure,iss,B7,B2,0.9297027051448822,1.0,-0.07029729485511779,-0.07051619097590446,-0.07009916499257088,-196.92391601096975,3.6152923864631465e-22,10
100000,random,0.0,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9444845000000001,0.9634729999999999,-0.01898850000000001,-0.01924600000000002,-0.018708000000000002,-41.174055555287225,4.724056380528849e-16,10
100000,random,0.0,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8050077776310106,0.8689286661616753,-0.0639208885306648,-0.06488523669038603,-0.06297091038875358,-38.954943887782036,7.775962909071341e-16,10
100000,random,0.3,node_coordinated,0.05,0,post_failure,knowledge_survival,B6,B2,0.8499545,0.8757885,-0.02583399999999999,-0.02615349999999996,-0.02548800000000002,-46.307704636452364,1.6415194599255215e-16,10
100000,random,0.3,node_coordinated,0.05,0,post_failure,accuracy_macro,B6,B2,0.5977521573324671,0.6037207307686693,-0.005968573436202174,-0.006380702845403829,-0.005524548977905942,-8.261343384322004,8.514069958027377e-10,10
100000,random,0.3,node_coordinated,0.05,0,post_failure,iss,B6,B2,0.8097243070602417,1.0,-0.1902756929397583,-0.19065979912877082,-0.189944885969162,-314.6982807860889,5.318698258475987e-24,10
100000,random,0.3,node_coordinated,0.05,0,post_failure,knowledge_survival,B6,B4,0.8499545,0.8697165,-0.019762000000000002,-0.02006301250000001,-0.019485487500000023,-39.8403488629183,6.352658686495356e-16,10
100000,random,0.3,node_coordinated,0.05,0,post_failure,iss,B6,B4,0.8097243070602417,0.993756377696991,-0.18403207063674926,-0.1844668221473694,-0.18365535482764245,-265.19883250470195,2.481439125485958e-23,10
100000,random,0.3,node_coordinated,0.05,0,post_failure,iss,B7,B2,0.8098931610584259,1.0,-0.1901068389415741,-0.19032117649912833,-0.18993977129459383,-576.9523342467689,2.2730375738978087e-26,10
100000,random,0.3,node_coordinated,0.05,0,post_failure,knowledge_survival,B7,B3Q,0.8965675000000001,0.9062735,-0.009705999999999982,-0.010140499999999943,-0.009288499999999988,-13.369771713035124,1.1556641961242406e-11,10
100000,random,0.3,node_coordinated,0.05,0,post_failure,accuracy_macro,B7,B3Q,0.7769656884909115,0.814503710714025,-0.03753802222311377,-0.03850803968179027,-0.03663170276183004,-23.639815956774466,6.937691964966923e-14,10
100000,random,0.3,node_coordinated,0.2,0,post_failure,knowledge_survival,B6,B5,0.7506855,0.752576,-0.0018905000000000172,-0.002300012500000013,-0.0014935000000000248,-2.7318741383369756,1.1919960307568671e-05,10
100000,random,0.3,node_coordinated,0.2,0,post_failure,knowledge_survival,B6,B2,0.7506855,0.8486984999999999,-0.09801300000000002,-0.098684025,-0.097404475,-91.08610148268313,3.729143400399398e-19,10
100000,random,0.3,node_coordinated,0.2,0,post_failure,accuracy_macro,B6,B2,0.5078460098525877,0.5776553750309816,-0.06980936517839392,-0.07085191857251946,-0.06874904662322436,-38.88794865039992,7.897297257056472e-16,10
100000,random,0.3,node_coordinated,0.2,0,post_failure,iss,B6,B2,0.8097872853279113,0.9999998331069946,-0.19021254777908325,-0.19048102155327798,-0.18994828894734384,-423.4567859896425,3.6777316885762234e-25,10
100000,random,0.3,node_coordinated,0.2,0,post_failure,knowledge_survival,B6,B4,0.7506855,0.8216249999999998,-0.07093950000000002,-0.07174250000000001,-0.07008895000000004,-50.534930105013295,7.480313293264387e-17,10
100000,random,0.3,node_coordinated,0.2,0,post_failure,accuracy_macro,B6,B4,0.5078460098525877,0.5390318822156729,-0.031185872363085166,-0.032400784125856334,-0.02992363529683855,-14.692835008332588,4.960537245532734e-12,10
100000,random,0.3,node_coordinated,0.2,0,post_failure,iss,B6,B4,0.8097872853279113,0.9938628733158111,-0.18407558798789977,-0.18436138093471527,-0.183769296258688,-366.6267708066862,1.345368864480029e-24,10
100000,random,0.3,node_coordinated,0.2,0,post_failure,knowledge_survival,B7,B6,0.734667,0.7506855,-0.01601849999999999,-0.016912037499999994,-0.015240474999999991,-11.173189426878755,5.761205382668431e-11,10
100000,random,0.3,node_coordinated,0.2,0,post_failure,knowledge_survival,B7,B2,0.734667,0.8486984999999999,-0.1140315,-0.11469053749999998,-0.11336698750000003,-100.96356974979506,1.476494043814215e-19,10
100000,random,0.3,node_coordinated,0.2,0,post_failure,iss,B7,B2,0.8099579095840455,0.9999998331069946,-0.1900419235229492,-0.19035176783800126,-0.18976740419864654,-384.431849828336,8.779822972493856e-25,10
100000,random,0.3,node_coordinated,0.2,0,post_failure,accuracy_macro,B7,B3Q,0.5903460116491152,0.6019794088821263,-0.01163339723301109,-0.012723147657782758,-0.01064029297500938,-6.561742097714513,6.560527612075736e-09,10
100000,random,0.3,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8687020000000001,0.8762644999999999,-0.007562499999999983,-0.007738999999999973,-0.007379987499999976,-24.80934686811718,4.495074150942689e-14,10
100000,random,0.3,none,0.0,0,post_failure,iss,B6,B2,0.809791773557663,1.0,-0.19020822644233704,-0.19060570552945136,-0.1898541556298733,-295.7229412001344,9.308664858566272e-24,10
100000,random,0.3,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.8687020000000001,0.8743964999999999,-0.00569449999999998,-0.005940012500000011,-0.0054399875,-13.260276185481366,1.244018547406485e-11,10
100000,random,0.3,none,0.0,0,post_failure,iss,B6,B4,0.809791773557663,0.9938145399093627,-0.18402276635169984,-0.18440021812915802,-0.18367466792464257,-297.597370686787,8.794091260932549e-24,10
100000,random,0.3,none,0.0,0,post_failure,iss,B7,B2,0.8098975718021393,1.0,-0.19010242819786072,-0.19044471383094788,-0.18980997502803804,-351.6834042047287,1.956550362890976e-24,10
100000,random,0.3,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9345044999999998,0.9527935,-0.018289,-0.0185195,-0.018028999999999983,-43.93241826152746,2.6361891320642364e-16,10
100000,random,0.3,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8260565602896218,0.8753669589622854,-0.04931039867266357,-0.05003014593920384,-0.0484667908036537,-36.66791858386592,1.3400026136369653e-15,10
100000,random,0.3,root,0.05,0,post_failure,knowledge_survival,B6,B2,0.834691,0.8398795000000001,-0.005188499999999996,-0.005564999999999998,-0.004824499999999987,-8.245180522571705,8.663652058628162e-10,10
100000,random,0.3,root,0.05,0,post_failure,iss,B6,B2,0.8099940776824951,1.0,-0.19000592231750488,-0.19039715826511383,-0.18973523169755935,-330.98077162510504,3.377779986384714e-24,10
