strategy,mix,equalize_storage,condition,system,accuracy_macro,acc_ci_low,acc_ci_high,acc_revision_sensitive,knowledge_survival,iss,contradiction_f1,storage_per_claim,messages_per_claim,n_seeds
strategic,,True,random|0.3|node_coordinated|0.2|0|post_failure,B3Q,0.5694340910694525,0.5656086206508698,0.5732595614880353,0.4278610972007883,0.7128700000000001,0.7143935521443685,0.5492863857313595,4.0,15.680393333333333,15
strategic,,True,random|0.3|node_coordinated|0.2|0|post_failure,B6,0.5097732621679713,0.505687830659618,0.5138586936763245,0.11867121716260162,0.7523466666666665,0.8100167473157247,0.5560980740055423,4.0,8.0,15
strategic,,True,random|0.3|node_coordinated|0.2|0|post_failure,B7,0.5567674506560002,0.5529630420853687,0.5605718592266317,0.36437538908602624,0.72529,0.8105330506960551,0.5728691468130864,4.0,14.383166666666664,15
strategic,,True,random|0.3|root|0.2|0|post_failure,B3,0.45823520280013746,0.4559515919780674,0.46051881362220753,0.06620035831345335,0.7030133333333332,0.7059718847274781,0.6276397297032829,4.0,8.0,15
strategic,,True,random|0.3|root|0.2|0|post_failure,B3Q,0.6344795879651048,0.6315260714390056,0.637433104491204,0.4974395778921858,0.75946,0.7148983279863993,0.6129638694908107,4.0,15.680393333333333,15
strategic,,True,random|0.3|root|0.2|0|post_failure,B6,0.4768134725986705,0.47404959119124157,0.47957735400609947,0.11695586244359808,0.7175233333333332,0.8108645876248678,0.827805613955604,4.0,8.0,15
strategic,,True,random|0.3|root|0.2|0|post_failure,B7,0.6022106987576012,0.5991001313475574,0.6053212661676451,0.4176473398375931,0.7574566666666666,0.8093494574228922,0.7999470171359679,4.0,14.383166666666664,15
strategic,,True,random|0.5|none|0.0|0|post_failure,B3,0.5633322237971242,0.5612231556073974,0.565441291986851,0.08435067674561655,0.8216833333333334,0.6229475498199463,0.4564412682571348,4.0,8.0,15
strategic,,True,random|0.5|none|0.0|0|post_failure,B3Q,0.7700187957035178,0.7670703132329391,0.7729672781740966,0.5806354489460844,0.8866766666666667,0.6285386880238851,0.3303772967609642,4.0,15.680393333333333,15
strategic,,True,random|0.5|none|0.0|0|post_failure,B6,0.5749627139683606,0.5724738488060345,0.5774515791306868,0.14338449760142544,0.8217233333333335,0.686733603477478,0.6409446071009085,4.0,8.0,15
strategic,,True,random|0.5|none|0.0|0|post_failure,B7,0.719679078991647,0.7169228966790877,0.7224352613042062,0.48500240013788853,0.86772,0.6863514383633932,0.51478684121803,4.0,14.383166666666664,15
strategic,,True,targeted_whitebox|0.5|none|0.0|0|post_failure,B3,0.44212502272297094,0.44036071327939236,0.4438893321665495,0.07071845735226732,0.6791533333333334,0.5041407962640126,0.35117138268655534,4.0,8.0,15
strategic,,True,targeted_whitebox|0.5|none|0.0|0|post_failure,B3Q,0.6003796022409732,0.5978996552053891,0.6028595492765573,0.46362864716885566,0.7306500000000001,0.5075920343399047,0.25947529028304617,4.0,15.680393333333333,15
strategic,,True,targeted_whitebox|0.5|none|0.0|0|post_failure,B6,0.4518455578193294,0.45009746312938675,0.453593652509272,0.12028832174719756,0.6788500000000002,0.5500710725784301,0.5086805480652908,4.0,8.0,15
strategic,,True,targeted_whitebox|0.5|none|0.0|0|post_failure,B7,0.5589647532275221,0.5560810525284913,0.561848453926553,0.38302528977075573,0.7141300000000002,0.5498623331387837,0.41649790064503234,4.0,14.383166666666664,15
temporal,,True,correlated_org|0.5|none|0.0|0|post_failure,B3,0.5626755413368676,0.5611145388456362,0.564236543828099,0.08272918309550491,0.8210266666666667,0.6220267097155253,0.45794556065792147,4.0,8.0,15
temporal,,True,correlated_org|0.5|none|0.0|0|post_failure,B3Q,0.807650512841829,0.8050921262708732,0.8102088994127847,0.6759235114903055,0.90017,0.6281183520952861,0.2504544845165958,4.0,15.680866666666667,15
temporal,,True,correlated_org|0.5|none|0.0|0|post_failure,B6,0.5760815228311722,0.5736536110926442,0.5785094345697002,0.14178102828895156,0.8230966666666666,0.6875668327013652,0.640266232098795,4.0,8.0,15
temporal,,True,correlated_org|0.5|none|0.0|0|post_failure,B7,0.7731972322959023,0.7703848733100337,0.7760095912817709,0.6080741057912503,0.8885233333333333,0.6877480069796245,0.4214098801908651,4.0,14.70804,15
temporal,,True,random|0.3|node_coordinated|0.2|0|post_failure,B3,0.499793919717396,0.49621969090148,0.503368148533312,0.0682768299103315,0.75243,0.706067955493927,0.5399097222648485,4.0,8.0,15
temporal,,True,random|0.3|node_coordinated|0.2|0|post_failure,B3Q,0.6086512551038247,0.6042871268455307,0.6130153833621187,0.4944165738280438,0.7261633333333334,0.713944959640503,0.5624197300913126,4.0,15.680866666666667,15
temporal,,True,random|0.3|node_coordinated|0.2|0|post_failure,B6,0.5097732621679713,0.505687830659618,0.5138586936763245,0.11867121716260162,0.7523466666666665,0.8100167473157247,0.5560980740055423,4.0,8.0,15
temporal,,True,random|0.3|node_coordinated|0.2|0|post_failure,B7,0.5975243338324482,0.593615937585948,0.6014327300789484,0.44528002588369703,0.7348766666666668,0.810370393594106,0.5913376875396582,4.0,14.70804,15
temporal,,True,random|0.3|root|0.2|0|post_failure,B3,0.45823520280013746,0.4559515919780674,0.46051881362220753,0.06620035831345335,0.7030133333333332,0.7059718847274781,0.6276397297032829,4.0,8.0,15
temporal,,True,random|0.3|root|0.2|0|post_failure,B3Q,0.668360711881267,0.6658808948430948,0.6708405289194392,0.5868118346935909,0.7726633333333334,0.7138885815938314,0.6042211164497234,4.0,15.680866666666667,15
temporal,,True,random|0.3|root|0.2|0|post_failure,B6,0.4768134725986705,0.47404959119124157,0.47957735400609947,0.11695586244359808,0.7175233333333332,0.8108645876248678,0.827805613955604,4.0,8.0,15
temporal,,True,random|0.3|root|0.2|0|post_failure,B7,0.6484605225972909,0.6452519660634246,0.6516690791311572,0.5311995293870572,0.7760266666666666,0.8099336345990499,0.7860244625463249,4.0,14.70804,15
temporal,,True,random|0.5|none|0.0|0|post_failure,B3,0.5633322237971242,0.5612231556073974,0.565441291986851,0.08435067674561655,0.8216833333333334,0.6229475498199463,0.4564412682571348,4.0,8.0,15
temporal,,True,random|0.5|none|0.0|0|post_failure,B3Q,0.8084897183844632,0.8059563229769393,0.811023113791987,0.6768757157429832,0.9007266666666667,0.62745361328125,0.25507879139367845,4.0,15.680866666666667,15
temporal,,True,random|0.5|none|0.0|0|post_failure,B6,0.5749627139683606,0.5724738488060345,0.5774515791306868,0.14338449760142544,0.8217233333333335,0.686733603477478,0.6409446071009085,4.0,8.0,15
temporal,,True,random|0.5|none|0.0|0|post_failure,B7,0.7700009908707345,0.767414551962314,0.772587429779155,0.6018548631132563,0.8867266666666666,0.6868465344111124,0.4184717951492646,4.0,14.70804,15
temporal,,True,targeted_whitebox|0.5|none|0.0|0|post_failure,B3,0.44212502272297094,0.44036071327939236,0.4438893321665495,0.07071845735226732,0.6791533333333334,0.5041407962640126,0.35117138268655534,4.0,8.0,15
temporal,,True,targeted_whitebox|0.5|none|0.0|0|post_failure,B3Q,0.6272682523811094,0.6246876825053124,0.6298488222569064,0.5314654364134362,0.7415533333333333,0.5069013396898906,0.20561621425914195,4.0,15.680866666666667,15
temporal,,True,targeted_whitebox|0.5|none|0.0|0|post_failure,B6,0.4518455578193294,0.45009746312938675,0.453593652509272,0.12028832174719756,0.6788500000000002,0.5500710725784301,0.5086805480652908,4.0,8.0,15
temporal,,True,targeted_whitebox|0.5|none|0.0|0|post_failure,B7,0.5966867298258338,0.5942918945085952,0.5990815651430724,0.47384214825805737,0.7285433333333333,0.5499811887741088,0.34508439302101196,4.0,14.70804,15
