condition,system,placement,aggregation,knowledge_survival,ks_ci_low,ks_ci_high,accuracy_macro,iss,contradiction_f1,ece_recalibrated,storage_per_claim,n_seeds
random|0.5|none|0.0|0|post_failure,B5,support-count,count,0.82075,0.8191037219439937,0.8223962780560062,0.552051005885774,0.5307680646578471,0.0,0.0041824983827494595,4.0,15
random|0.5|none|0.0|0|post_failure,B6,lineage,lineage,0.8217233333333335,0.8201781627990445,0.8232685038676224,0.5749627139683606,0.686733603477478,0.6409446071009085,0.005891959259159474,4.0,15
random|0.5|none|0.0|0|post_failure,B6C,lineage,count,0.82259,0.8213142746827695,0.8238657253172306,0.5759726999376295,0.687102198600769,0.6379450526625514,0.007129874810948339,4.0,15
targeted_whitebox|0.5|none|0.0|0|post_failure,B2,broad,count,0.8710633333333335,0.8697028011838763,0.8724238654827907,0.5974769148534574,0.9929742177327474,0.8962416260504168,0.006191151875970131,194.0360533333333,15
targeted_whitebox|0.5|none|0.0|0|post_failure,B2L,broad,lineage,0.8703166666666668,0.8689845179554105,0.8716488153779232,0.5976627839549119,0.9930406093597413,0.896200318000035,0.007149444325658167,194.0360533333333,15
targeted_whitebox|0.5|none|0.0|0|post_failure,B3,random,count,0.6791533333333334,0.6775743459452962,0.6807323207213706,0.44212502272297094,0.5041407962640126,0.35117138268655534,0.006288795828873497,4.0,15
targeted_whitebox|0.5|none|0.0|0|post_failure,B3L,random,lineage,0.6794,0.6779834043637444,0.6808165956362556,0.4421179593441677,0.5037291129430135,0.34712623760292355,0.005841167694294712,4.0,15
targeted_whitebox|0.5|none|0.0|0|post_failure,B5,support-count,count,0.6769466666666666,0.6759763366818825,0.6779169966514507,0.43033796802741175,0.43694382111231483,0.0,0.00517311758558275,4.0,15
targeted_whitebox|0.5|none|0.0|0|post_failure,B6,lineage,lineage,0.6788500000000002,0.6773693646755181,0.6803306353244822,0.4518455578193294,0.5500710725784301,0.5086805480652908,0.007492714632823407,4.0,15
targeted_whitebox|0.5|none|0.0|0|post_failure,B6C,lineage,count,0.6788433333333332,0.6774669778273074,0.6802196888393591,0.45084116421209913,0.5493446032206217,0.5094641706406969,0.008616972307682236,4.0,15
